label,file_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,zcr,centroid,bandwidth,rolloff
buka,dataset48k/train\buka\buka48k-buka_107.wav.wav,-655.5175170898438,60.26089096069336,6.141651630401611,-0.2375616729259491,6.47186803817749,4.695605278015137,3.010770797729492,-0.1132776066660881,0.9531801342964172,0.5961319804191589,-2.8276238441467285,0.23062090575695038,-0.21877890825271606,0.013260690789473685,713.5198298578639,1030.7448480173514,1266.3651315789473
buka,dataset48k/train\buka\buka48k-buka_108.wav.wav,-630.0130615234375,60.308509826660156,6.172393798828125,-0.20713576674461365,6.510285377502441,4.727046012878418,3.027451276779175,-0.08946265280246735,0.9680773019790649,0.5774796605110168,-2.839683771133423,0.2388332486152649,-0.21762202680110931,0.014519942434210526,700.1224558496791,1030.827818480754,1266.2006578947369
buka,dataset48k/train\buka\buka48k-buka_109.wav.wav,-648.9498901367188,60.1750373840332,6.153934955596924,-0.37422144412994385,6.473452568054199,4.795027732849121,3.1266191005706787,0.16926047205924988,1.0601228475570679,0.6087445616722107,-2.6272432804107666,0.4085768759250641,-0.1565990000963211,0.014759497549019607,751.4804079441733,1073.6119288598727,1350.4595588235295
buka,dataset48k/train\buka\buka48k-buka_11.wav.wav,-585.6463012695312,57.57945251464844,-1.385876178741455,1.0633622407913208,12.045446395874023,-1.239516258239746,2.7404112815856934,5.153952598571777,-1.1782612800598145,-1.9168341159820557,0.975051760673523,1.343362808227539,1.1555488109588623,0.00805871547450425,521.6712354871719,840.9106506927845,933.7154745042493
buka,dataset48k/train\buka\buka48k-buka_110.wav.wav,-669.269287109375,58.83858108520508,-1.221841812133789,0.900377631187439,12.02515697479248,-1.1668343544006348,3.147089719772339,5.401993751525879,-1.3311686515808105,-2.146026611328125,1.0670608282089233,1.373192310333252,0.958558976650238,0.008118156373031496,509.40290782454974,844.4438578976961,877.7066929133858
buka,dataset48k/train\buka\buka48k-buka_111.wav.wav,-558.9474487304688,58.86815643310547,-1.2079522609710693,0.9025253057479858,12.044639587402344,-1.1470617055892944,3.1311745643615723,5.403585433959961,-1.320034146308899,-2.142747402191162,1.0721988677978516,1.3809459209442139,0.9668701887130737,0.008225808932086614,646.6694215523256,934.1020129555695,1156.0962106299212
buka,dataset48k/train\buka\buka48k-buka_112.wav.wav,-745.2350463867188,59.94625473022461,5.925049781799316,-0.47257086634635925,6.357228755950928,4.654253959655762,3.061969041824341,0.07692801207304001,0.9528988003730774,0.5465222597122192,-2.6590921878814697,0.3650648593902588,-0.20981942117214203,0.011632582720588236,697.9661029701932,1077.4577570711335,1242.0955882352941
buka,dataset48k/train\buka\buka48k-buka_113.wav.wav,-790.3444213867188,59.81502151489258,5.6866841316223145,-0.3875786364078522,6.375452995300293,4.489004135131836,3.061566114425659,0.06485699862241745,0.8868840336799622,0.5585646629333496,-2.6109724044799805,0.3478458821773529,-0.2336757332086563,0.010686657475490196,737.0848212486005,1112.368333523635,1272.3345588235295
buka,dataset48k/train\buka\buka48k-buka_114.wav.wav,-716.9359741210938,60.0069580078125,5.997991561889648,-0.44834423065185547,6.405429840087891,4.707667350769043,3.0641071796417236,0.08761124312877655,0.9892702698707581,0.5699823498725891,-2.66166090965271,0.37920042872428894,-0.1761457324028015,0.012490425857843138,672.1767735764308,1040.0779317620804,1197.4264705882354
buka,dataset48k/train\buka\buka48k-buka_115.wav.wav,-708.877685546875,58.80975341796875,-1.237514615058899,0.9126756191253662,12.018000602722168,-1.1676571369171143,3.156712770462036,5.367716312408447,-1.3364917039871216,-2.125070571899414,1.0542254447937012,1.3260077238082886,0.9557161927223206,0.008118156373031496,519.3184988377423,876.759059623693,906.9574311023622
buka,dataset48k/train\buka\buka48k-buka_116.wav.wav,-660.781005859375,58.828269958496094,-1.2331172227859497,0.9247725605964661,12.044856071472168,-1.1578458547592163,3.1456823348999023,5.391900539398193,-1.3276697397232056,-2.137288808822632,1.0578176975250244,1.355159044265747,0.9675324559211731,0.008148914247047244,572.5093529564683,886.575511871348,997.0164862204724
buka,dataset48k/train\buka\buka48k-buka_117.wav.wav,-734.3042602539062,58.78498840332031,-1.2691895961761475,0.9298897385597229,12.007587432861328,-1.2152231931686401,3.1591804027557373,5.361976623535156,-1.357182264328003,-2.1169745922088623,1.0316355228424072,1.3198583126068115,0.9585023522377014,0.008072019562007874,492.7821637587857,876.9694628154132,871.9857283464567
buka,dataset48k/train\buka\buka48k-buka_118.wav.wav,-632.5015869140625,58.848846435546875,-1.216712474822998,0.9065811634063721,12.040101051330566,-1.1578648090362549,3.1344056129455566,5.406032562255859,-1.3225376605987549,-2.149012327194214,1.0570427179336548,1.3741620779037476,0.9724747538566589,0.008148914247047244,560.985799450451,870.2776991801092,975.6090059055118
buka,dataset48k/train\buka\buka48k-buka_119.wav.wav,-677.2803344726562,60.09292221069336,6.09099006652832,-0.3935031592845917,6.4336724281311035,4.747791290283203,3.102337121963501,0.13038581609725952,1.0437253713607788,0.5995343327522278,-2.6697750091552734,0.37903162837028503,-0.16329479217529297,0.01325827205882353,744.6995675312426,1084.021388936784,1350.0919117647059
buka,dataset48k/train\buka\buka48k-buka_12.wav.wav,-560.1875610351562,57.58564376831055,-1.3811368942260742,1.0608114004135132,12.04973316192627,-1.2388253211975098,2.734658718109131,5.158520221710205,-1.1743409633636475,-1.9182863235473633,0.9771099090576172,1.3451738357543945,1.1527704000473022,0.008125110658640227,510.50365679344327,825.2587204933055,890.8241855524079
buka,dataset48k/train\buka\buka48k-buka_120.wav.wav,-731.46826171875,58.79791259765625,-1.2596027851104736,0.9296638369560242,11.988801002502441,-1.220789909362793,3.160581111907959,5.344686985015869,-1.3646632432937622,-2.1068379878997803,1.0460892915725708,1.3361468315124512,0.9727248549461365,0.008102777436023622,491.7819059902064,874.6194010475253,869.4943405511812
buka,dataset48k/train\buka\buka48k-buka_121.wav.wav,-723.4884033203125,59.20822525024414,-0.9860924482345581,0.8801115155220032,12.027970314025879,-0.9954196810722351,3.0476012229919434,5.342719078063965,-1.327577829360962,-2.148622751235962,1.0545759201049805,1.26227605342865,0.7243045568466187,0.00815602530420354,518.8182580971161,895.5706179599414,918.7292588495575
buka,dataset48k/train\buka\buka48k-buka_122.wav.wav,-703.7340698242188,59.20664596557617,-0.9417095184326172,0.89765864610672,12.039703369140625,-0.9783599972724915,3.045006036758423,5.369833469390869,-1.3002806901931763,-2.1566219329833984,1.0425350666046143,1.278549075126648,0.7272966504096985,0.008138741012168141,499.6861652251596,872.7847701230991,879.5284845132743
buka,dataset48k/train\buka\buka48k-buka_123.wav.wav,-718.958740234375,60.631370544433594,6.099176406860352,-0.3041006028652191,6.3364338874816895,4.574750900268555,3.093735456466675,-0.03188597410917282,0.6977217793464661,0.5765189528465271,-2.6974968910217285,0.24382996559143066,-0.3042336106300354,0.012311968887061403,686.6794083199203,1052.276868292918,1219.469572368421
buka,dataset48k/train\buka\buka48k-buka_124.wav.wav,-593.4197387695312,59.253448486328125,-0.9061165452003479,0.8975521922111511,12.070219993591309,-0.9405741691589355,3.0452723503112793,5.398471832275391,-1.300042986869812,-2.1752750873565674,1.0772093534469604,1.3142772912979126,0.7396992444992065,0.008190593888274336,653.5735986121992,931.8753362079333,1151.5486725663716
buka,dataset48k/train\buka\buka48k-buka_125.wav.wav,-724.614013671875,60.602020263671875,6.062241554260254,-0.32183611392974854,6.318693161010742,4.561535358428955,3.0792627334594727,-0.046448539942502975,0.7100524306297302,0.5924084782600403,-2.6994550228118896,0.22523733973503113,-0.31467387080192566,0.012365508497807017,695.9824195630139,1062.0755432897056,1234.375
buka,dataset48k/train\buka\buka48k-buka_126.wav.wav,-724.614013671875,60.602020263671875,6.062241554260254,-0.32183611392974854,6.318693161010742,4.561535358428955,3.0792627334594727,-0.046448539942502975,0.7100524306297302,0.5924084782600403,-2.6994550228118896,0.22523733973503113,-0.31467387080192566,0.012365508497807017,695.9824195630139,1062.0755432897056,1234.375
buka,dataset48k/train\buka\buka48k-buka_127.wav.wav,-639.6762084960938,60.74647903442383,6.184556484222412,-0.2614465653896332,6.4001851081848145,4.642838954925537,3.1170494556427,-0.002171056345105171,0.7428572773933411,0.6098119020462036,-2.6919538974761963,0.241301491856575,-0.2791298031806946,0.0152587890625,779.2511999485788,1097.3035852041646,1407.8947368421052
buka,dataset48k/train\buka\buka48k-buka_128.wav.wav,-670.8319702148438,60.68467330932617,6.138908386230469,-0.28729718923568726,6.348769187927246,4.595101356506348,3.102400302886963,-0.01121142040938139,0.7374070286750793,0.597027599811554,-2.704585313796997,0.2384442836046219,-0.2870134115219116,0.013440583881578948,818.8572411278071,1127.5615816819545,1476.3569078947369
buka,dataset48k/train\buka\buka48k-buka_129.wav.wav,-650.9848022460938,60.76231002807617,6.216537952423096,-0.219809427857399,6.434116363525391,4.650749206542969,3.1192543506622314,0.013161704875528812,0.7516399621963501,0.6211992502212524,-2.6850011348724365,0.24477221071720123,-0.2788952887058258,0.015222382127192983,785.6035173796911,1109.1895712784537,1421.2582236842106
buka,dataset48k/train\buka\buka48k-buka_13.wav.wav,-642.2291259765625,57.567527770996094,-1.3915362358093262,1.058664321899414,12.030608177185059,-1.2456161975860596,2.7433958053588867,5.148259162902832,-1.1767972707748413,-1.919567584991455,0.9645977020263672,1.3418165445327759,1.1579383611679077,0.007981254426345608,478.28271500165937,809.7843743269642,822.5699362606232
buka,dataset48k/train\buka\buka48k-buka_130.wav.wav,-551.9295043945312,60.82314682006836,6.244665145874023,-0.22255970537662506,6.432712554931641,4.673774719238281,3.1291091442108154,0.008915591984987259,0.7642967700958252,0.6175128817558289,-2.694553852081299,0.25348198413848877,-0.26542213559150696,0.016524465460526317,676.9906850102102,993.7308160580068,1150.4934210526317
buka,dataset48k/train\buka\buka48k-buka_131.wav.wav,-596.2506103515625,59.25510025024414,-0.8997533917427063,0.8964406251907349,12.066276550292969,-0.9445152878761292,3.042592763900757,5.399637699127197,-1.2939985990524292,-2.173393964767456,1.0709257125854492,1.307950496673584,0.7374536395072937,0.008190593888274336,653.9626533645818,932.8853187335727,1151.5486725663716
buka,dataset48k/train\buka\buka48k-buka_132.wav.wav,-800.8790893554688,60.301300048828125,5.685722351074219,-0.24736087024211884,6.209726333618164,4.28901481628418,3.0945932865142822,-0.08792697638273239,0.6208288073539734,0.6190028190612793,-2.6953325271606445,0.15269815921783447,-0.37037819623947144,0.010478772615131578,730.0846436411063,1119.3229626766224,1250.6167763157894
buka,dataset48k/train\buka\buka48k-buka_133.wav.wav,-597.2100219726562,60.80144500732422,6.2283806800842285,-0.2426622360944748,6.41668701171875,4.662184238433838,3.1235063076019287,0.007034694775938988,0.7613715529441833,0.6174107789993286,-2.6941990852355957,0.25008851289749146,-0.2639511525630951,0.015787760416666668,734.9066124374505,1046.8817010076193,1290.8100328947369
buka,dataset48k/train\buka\buka48k-buka_134.wav.wav,-625.8349609375,61.1948356628418,5.964303970336914,-0.2696057856082916,6.646588325500488,4.7009358406066895,3.1472227573394775,-0.01106200460344553,0.8509718775749207,0.5384587049484253,-2.667410373687744,0.46318092942237854,-0.37396714091300964,0.015139112285539215,824.6049581792671,1151.8337496707882,1513.4420955882354
buka,dataset48k/train\buka\buka48k-buka_135.wav.wav,-787.1649780273438,60.726783752441406,5.445259094238281,-0.38311490416526794,6.44773006439209,4.380781650543213,3.0458898544311523,-0.14895088970661163,0.7153114080429077,0.47447502613067627,-2.7282752990722656,0.4021286964416504,-0.43572714924812317,0.01100308287377451,726.7720039334207,1151.6897146141182,1291.7049632352941
buka,dataset48k/train\buka\buka48k-buka_136.wav.wav,-872.91357421875,58.8264045715332,-1.8997406959533691,2.015984058380127,11.026226997375488,-1.1671059131622314,4.1134138107299805,4.337881088256836,-0.9089897871017456,-1.7143654823303223,0.5829670429229736,1.74583899974823,1.0451709032058716,0.008237933168316832,604.683762285819,1076.0547837242761,1107.711943069307
buka,dataset48k/train\buka\buka48k-buka_137.wav.wav,-724.999755859375,60.197940826416016,-0.9800286889076233,0.8652980327606201,12.214022636413574,-0.919349730014801,3.410263776779175,5.614538192749023,-1.1848042011260986,-2.0686728954315186,1.21221125125885,1.5369181632995605,1.0740876197814941,0.008332205290841584,495.96494816416555,884.2469191224686,865.3310643564356
buka,dataset48k/train\buka\buka48k-buka_138.wav.wav,-770.1873168945312,60.14976119995117,-1.0798684358596802,0.8527994155883789,12.202827453613281,-0.9679349660873413,3.420504093170166,5.543152332305908,-1.208353877067566,-2.015489339828491,1.2234787940979004,1.5060453414916992,1.0659534931182861,0.008334622524752476,524.7091323997669,935.7862944993669,930.0742574257425
buka,dataset48k/train\buka\buka48k-buka_139.wav.wav,-719.287841796875,60.994422912597656,5.769484519958496,-0.3835151791572571,6.522683620452881,4.572948932647705,3.04999041557312,-0.09924154728651047,0.7988321781158447,0.49343448877334595,-2.7034990787506104,0.46408385038375854,-0.38848257064819336,0.01255648743872549,793.4752097511238,1145.7024867494492,1435.3170955882354
buka,dataset48k/train\buka\buka48k-buka_14.wav.wav,-872.4512939453125,56.4337158203125,-2.2522940635681152,1.9887590408325195,10.977461814880371,-1.4268275499343872,3.5598840713500977,4.043583393096924,-0.8598299026489258,-1.577990174293518,0.4843563139438629,1.5487440824508667,1.071649432182312,0.007515104904390934,565.8223672180168,1016.093126176494,1034.6361543909347
buka,dataset48k/train\buka\buka48k-buka_140.wav.wav,-628.8727416992188,60.23161315917969,-0.9317663311958313,0.8561093807220459,12.258082389831543,-0.8790823817253113,3.3788936138153076,5.678882598876953,-1.1250182390213013,-2.0824146270751953,1.2313239574432373,1.575003743171692,1.0803673267364502,0.008312867419554455,540.8248804051966,869.6339390127735,929.4941212871287
buka,dataset48k/train\buka\buka48k-buka_141.wav.wav,-853.5812377929688,60.14833068847656,4.749812602996826,0.19849857687950134,6.2749342918396,3.9266107082366943,3.3969504833221436,-0.20018978416919708,0.5373768210411072,0.5966386795043945,-2.613852024078369,0.3341289162635803,-0.6483647227287292,0.009973862591911764,606.4292184101241,1098.46282432194,1038.8327205882354
buka,dataset48k/train\buka\buka48k-buka_142.wav.wav,-676.8206176757812,61.08269119262695,5.863079071044922,-0.33078035712242126,6.579617500305176,4.620523452758789,3.092003345489502,-0.0501975491642952,0.8207162618637085,0.5253777503967285,-2.6782500743865967,0.435793399810791,-0.3916032314300537,0.013434914981617647,917.7094819632435,1224.5778720527956,1709.5588235294117
buka,dataset48k/train\buka\buka48k-buka_143.wav.wav,-705.0997314453125,61.08051300048828,5.844831466674805,-0.3226742446422577,6.607287883758545,4.635520935058594,3.1123149394989014,-0.02185315638780594,0.8204125165939331,0.5059637427330017,-2.678961753845215,0.4535153806209564,-0.41284292936325073,0.013434914981617647,951.5209162326067,1257.5023463351886,1751.953125
buka,dataset48k/train\buka\buka48k-buka_144.wav.wav,-955.2254028320312,51.55381774902344,-0.48464176058769226,3.311964273452759,7.980677604675293,1.079109787940979,3.3922314643859863,3.4477219581604004,-0.7693129181861877,-1.4718248844146729,0.4336652457714081,1.5642470121383667,0.906390368938446,0.007674717667079208,753.1214263914028,1300.9804121579775,1430.4996905940593
buka,dataset48k/train\buka\buka48k-buka_145.wav.wav,-586.4275512695312,60.245845794677734,-0.9309254288673401,0.8587702512741089,12.262893676757812,-0.8825204968452454,3.374021530151367,5.68686056137085,-1.1205284595489502,-2.079570770263672,1.2295551300048828,1.5746792554855347,1.0871886014938354,0.008467570389851485,672.3646232034791,974.0320093113356,1207.6113861386139
buka,dataset48k/train\buka\buka48k-buka_146.wav.wav,-806.6599731445312,60.0211067199707,-1.287851333618164,0.9780287146568298,12.08899974822998,-1.1143748760223389,3.5770511627197266,5.40534782409668,-1.234472393989563,-1.8793762922286987,1.1262375116348267,1.4445632696151733,1.0768297910690308,0.008373298267326733,564.1725789360863,987.1883359697309,1023.2441212871287
buka,dataset48k/train\buka\buka48k-buka_147.wav.wav,-620.37353515625,60.24814224243164,-0.9274176955223083,0.8539079427719116,12.254051208496094,-0.8813249468803406,3.379605531692505,5.683491230010986,-1.119114637374878,-2.0773913860321045,1.2257146835327148,1.5680654048919678,1.079796314239502,0.008392636138613862,682.7497562172076,992.1541614687068,1226.2917698019803
buka,dataset48k/train\buka\buka48k-buka_148.wav.wav,-620.5076293945312,61.524070739746094,-1.1685470342636108,0.6294806599617004,12.094260215759277,-1.2481987476348877,3.4306864738464355,5.593989849090576,-1.5073628425598145,-2.1238884925842285,1.4044604301452637,1.8419396877288818,1.2410163879394531,0.008469801682692308,670.8564146595862,992.7030789088119,1213.2125686813188
buka,dataset48k/train\buka\buka48k-buka_149.wav.wav,-756.1838989257812,61.429847717285156,-1.3088890314102173,0.6352198123931885,12.031786918640137,-1.3471777439117432,3.5030791759490967,5.511178016662598,-1.5934522151947021,-2.0732502937316895,1.3903601169586182,1.783124327659607,1.2420185804367065,0.008276635473901098,526.8323181730135,930.7396277606239,925.523695054945
buka,dataset48k/train\buka\buka48k-buka_15.wav.wav,-560.1875610351562,57.58564376831055,-1.3811368942260742,1.0608114004135132,12.04973316192627,-1.2388253211975098,2.734658718109131,5.158520221710205,-1.1743409633636475,-1.9182863235473633,0.9771099090576172,1.3451738357543945,1.1527704000473022,0.008125110658640227,510.50365679344327,825.2587204933055,890.8241855524079
buka,dataset48k/train\buka\buka48k-buka_16.wav.wav,-800.3348388671875,57.428436279296875,-1.660370945930481,1.1573299169540405,11.928019523620605,-1.398264765739441,2.886881113052368,4.968759536743164,-1.2724024057388306,-1.7644741535186768,0.9318123459815979,1.2877711057662964,1.1809048652648926,0.007560751593484419,509.6699490683981,914.8312134038615,917.8470254957507
buka,dataset48k/train\buka\buka48k-buka_17.wav.wav,-656.3751831054688,57.55832290649414,-1.3944634199142456,1.0657209157943726,12.03781509399414,-1.255102276802063,2.7439210414886475,5.1496262550354,-1.1776376962661743,-1.9142850637435913,0.9646005034446716,1.325561285018921,1.1602168083190918,0.008003386154390935,484.1179571958374,819.6037035751402,834.5874645892351
buka,dataset48k/train\buka\buka48k-buka_18.wav.wav,-594.13330078125,57.5786247253418,-1.38517427444458,1.063116192817688,12.047286987304688,-1.240404725074768,2.735873222351074,5.1558709144592285,-1.1751399040222168,-1.9224404096603394,0.9722013473510742,1.3511549234390259,1.154787540435791,0.008003386154390935,505.1571333036477,824.2293276519287,889.3634915014164
buka,dataset48k/train\buka\buka48k-buka_19.wav.wav,-648.2423706054688,60.53657150268555,6.2700347900390625,-0.271664559841156,6.396653175354004,4.69972562789917,2.994518756866455,-0.03709223121404648,1.0156147480010986,0.7327761054039001,-2.7635631561279297,0.34991511702537537,-0.016182545572519302,0.014348062236657303,660.9827373149495,991.0361562214742,1186.9513693820224
buka,dataset48k/train\buka\buka48k-buka_2.wav.wav,-653.9232788085938,60.50766372680664,6.243162631988525,-0.29925984144210815,6.369637966156006,4.676050662994385,2.969130039215088,-0.05897821858525276,1.0019115209579468,0.7246611714363098,-2.7732486724853516,0.33456310629844666,-0.03374481201171875,0.013261773613061799,670.6952005692216,994.1819331153149,1192.679073033708
buka,dataset48k/train\buka\buka48k-buka_20.wav.wav,-792.4305419921875,60.187740325927734,5.8250226974487305,-0.20320111513137817,6.334913730621338,4.416679859161377,2.9834842681884766,-0.10492757707834244,0.8528785109519958,0.7049435377120972,-2.7604684829711914,0.24646425247192383,-0.12736296653747559,0.010543308900983145,659.3799055118549,1058.0998919734413,1123.485779494382
buka,dataset48k/train\buka\buka48k-buka_21.wav.wav,-918.8568725585938,52.96430206298828,-1.7986027002334595,2.893747568130493,9.225892066955566,-0.2917132079601288,3.1976869106292725,3.447889804840088,-0.6102747321128845,-1.4953700304031372,0.45605891942977905,1.5414892435073853,0.8922815322875977,0.00738231453611898,642.4043267759947,1132.9373185102693,1210.3178116147308
buka,dataset48k/train\buka\buka48k-buka_22.wav.wav,-560.1875610351562,57.58564376831055,-1.3811368942260742,1.0608114004135132,12.04973316192627,-1.2388253211975098,2.734658718109131,5.158520221710205,-1.1743409633636475,-1.9182863235473633,0.9771099090576172,1.3451738357543945,1.1527704000473022,0.008125110658640227,510.50365679344327,825.2587204933055,890.8241855524079
buka,dataset48k/train\buka\buka48k-buka_23.wav.wav,-546.38525390625,60.57189178466797,6.29072904586792,-0.2698381543159485,6.4157209396362305,4.723556041717529,2.994988203048706,-0.032821912318468094,1.0348130464553833,0.7501643896102905,-2.755650281906128,0.3552476763725281,-0.013181365095078945,0.015497443381320225,578.3160738128198,887.3346380642458,977.198911516854
buka,dataset48k/train\buka\buka48k-buka_24.wav.wav,-918.8568725585938,52.96430206298828,-1.7986027002334595,2.893747568130493,9.225892066955566,-0.2917132079601288,3.1976869106292725,3.447889804840088,-0.6102747321128845,-1.4953700304031372,0.45605891942977905,1.5414892435073853,0.8922815322875977,0.00738231453611898,642.4043267759947,1132.9373185102693,1210.3178116147308
buka,dataset48k/train\buka\buka48k-buka_25.wav.wav,-588.8233032226562,60.56068801879883,6.2863688468933105,-0.26927614212036133,6.412288188934326,4.7218337059021,2.9939987659454346,-0.03853007033467293,1.0311553478240967,0.7464666366577148,-2.7570724487304688,0.3586033880710602,-0.014814226888120174,0.015016020014044944,605.1694181089287,919.9386492253942,1036.3851825842696
buka,dataset48k/train\buka\buka48k-buka_26.wav.wav,-630.9131469726562,57.5701789855957,-1.3857125043869019,1.0728346109390259,12.0407075881958,-1.2506859302520752,2.7379796504974365,5.153371810913086,-1.1833596229553223,-1.9233903884887695,0.9687292575836182,1.3404781818389893,1.1510002613067627,0.007992320290368272,473.09659596161026,802.3253878338846,809.9548512747875
buka,dataset48k/train\buka\buka48k-buka_27.wav.wav,-611.4545288085938,60.559234619140625,6.285390853881836,-0.2716333568096161,6.408323764801025,4.716451644897461,2.9933102130889893,-0.03639838472008705,1.0273606777191162,0.7461839914321899,-2.751803398132324,0.35612934827804565,-0.020690318197011948,0.014599060744382022,624.3080885694889,945.5240542479401,1090.1729283707866
buka,dataset48k/train\buka\buka48k-buka_28.wav.wav,-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
buka,dataset48k/train\buka\buka48k-buka_29.wav.wav,-676.571533203125,60.490787506103516,6.233947277069092,-0.3061172068119049,6.376924514770508,4.671588897705078,2.9633991718292236,-0.060020361095666885,0.9909167289733887,0.7207401394844055,-2.7693560123443604,0.3251558244228363,-0.04660959914326668,0.013282347261235955,692.3571245720677,1020.5559127556925,1237.3814957865168
buka,dataset48k/train\buka\buka48k-buka_3.wav.wav,-662.0192260742188,57.565547943115234,-1.406169056892395,1.0590349435806274,12.034668922424316,-1.2375614643096924,2.748106002807617,5.130074977874756,-1.1955653429031372,-1.906814694404602,0.9682166576385498,1.3197869062423706,1.1497128009796143,0.007948056834277621,473.7394111849023,824.184606990774,828.4127124645893
buka,dataset48k/train\buka\buka48k-buka_30.wav.wav,-664.8536987304688,57.56269454956055,-1.3993504047393799,1.0575960874557495,12.035565376281738,-1.2472469806671143,2.7408528327941895,5.1384100914001465,-1.1871047019958496,-1.9142720699310303,0.9705321192741394,1.3367788791656494,1.1516497135162354,0.007936990970254958,474.5835135264015,826.3840296871392,829.010269121813
buka,dataset48k/train\buka\buka48k-buka_31.wav.wav,-755.2942504882812,57.51255798339844,-1.501863956451416,1.0712382793426514,11.9981689453125,-1.2923585176467896,2.791720390319824,5.079575538635254,-1.211014986038208,-1.8522135019302368,0.9603356122970581,1.2827768325805664,1.1317014694213867,0.007638212641643059,474.67400222640515,861.3871267894965,831.998052407932
buka,dataset48k/train\buka\buka48k-buka_32.wav.wav,-954.9763793945312,49.61238479614258,-0.8048147559165955,3.2431910037994385,7.801334381103516,0.6735224723815918,2.84040904045105,3.1434810161590576,-0.5279608368873596,-1.5510104894638062,0.1636355072259903,1.6888998746871948,0.9574598670005798,0.007185895449716714,714.5298116792782,1238.083707348238,1350.8764164305949
